time_signature,track_popularity,speechiness,danceability,playlist_name,duration_ms,energy,playlist_genre,playlist_subgenre,mode,track_album_release_date,id,instrumentalness,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,54,0.226,0.332,Hardstyle Bangers,151993,0.896,electronic,hardstyle,0,9/6/2024,5f2MGMo8ARWb6WojaODeAY,0.0146,0.173,11,165.054,-4.649,0.0218,0.379,Melody Of The World
4,54,0.0702,0.557,Hardstyle Bangers,217500,0.864,electronic,hardstyle,0,4/7/2022,4qfD7xjF4ZhteeAc6B7TjA,0.0084,0.464,11,160.04,-4.574,0.0151,0.878,GO STUPID
4,54,0.0653,0.498,Hardstyle Bangers,182853,0.925,electronic,hardstyle,1,10/27/2023,5SuWRkFDofAjJbOXrghgnc,0,0.585,2,154.915,-4.161,0.0284,0.282,I Want It All
4,54,0.0973,0.553,Hardstyle Bangers,159484,0.803,electronic,hardstyle,0,9/16/2022,7piw0SrFyHjJwOivGxdrnb,1.06E-06,0.368,6,154.952,-5.066,0.00232,0.27,I Like To Party
4,54,0.13,0.676,Hardstyle Bangers,161589,0.989,electronic,hardstyle,1,7/8/2022,1uIBzJWcxbUSMX4OFi7XwQ,0.0022,0.553,8,145.019,-2.731,0.0442,0.311,Come With Me
3,62,0.0418,0.701,Neo-Classical,151507,0.341,classical,neo-classical,0,1/1/2014,5xbuJuQsTVheVZvX2AJVIv,0.903,0.163,1,105.513,-12.26,0.499,0.359,"Recomposed By Max Richter: Vivaldi, The Four Seasons"
3,67,0.039,0.639,Neo-Classical,91303,0.028,classical,neo-classical,0,10/29/2021,63UlcXS3kWJXph9FL5zeWA,0.397,0.4,6,130.02,-29.729,0.971,0.116,Orange Marmalade
3,64,0.0471,0.367,Neo-Classical,78875,0.107,classical,neo-classical,0,11/4/2014,5KNZME6ZAXNA4Ce6iOedU5,0.926,0.146,9,129.368,-20.273,0.862,0.107,The Theory of Everything (Original Motion Picture Soundtrack)
5,62,0.0362,0.248,Neo-Classical,93657,0.0621,classical,neo-classical,1,4/22/2022,26g48sI8nJSWGtLecKZrej,0.873,0.0398,5,68.537,-31.174,0.988,0.144,Invisible Forces
1,61,0.0327,0.278,Neo-Classical,103091,0.0217,classical,neo-classical,0,3/26/2021,4LurYqydfPdLc9IN7eQxTF,0.919,0.223,9,104.541,-37.438,0.98,0.0926,Nuit
4,58,0.0419,0.53,Neo-Classical,226880,0.339,classical,neo-classical,0,2008,4FycxLfl7H5CQnqw9J6LXZ,0.874,0.0719,2,90.041,-16.973,0.567,0.102,Quirk
3,57,0.0296,0.495,Neo-Classical,179800,0.0696,classical,neo-classical,0,2/17/2023,5Sxq3lE3BHAko3mVEr911J,0.898,0.276,7,95.193,-31.384,0.96,0.119,On Giacometti
4,60,0.0339,0.567,Neo-Classical,137615,0.134,classical,neo-classical,0,12/15/2019,49gFdRRGI5UMHb8j3VnD9x,0.921,0.0642,9,134.986,-25.988,0.99,0.107,Reflections
1,64,0.0348,0.324,Neo-Classical,120853,0.116,classical,neo-classical,0,8/6/2021,1ZC21hJb2GASRkaoZvUcCS,0.926,0.299,7,79.487,-22.841,0.986,0.113,Trilogy
3,55,0.0352,0.325,Neo-Classical,124453,0.216,classical,neo-classical,0,2/23/2018,0dn7lN2ky5BnUJNoELXh3i,0.861,0.109,9,99.635,-17.214,0.977,0.128,Piano Chill
3,60,0.0336,0.287,Neo-Classical,107442,0.232,classical,neo-classical,0,7/12/2017,3qemXCyfoKZJctzeEqKUHF,0.947,0.47,8,171.226,-15.804,0.904,0.108,Chorégraphies de l'ordinaire (Instrumentals)
3,55,0.0564,0.242,Neo-Classical,324016,0.154,classical,neo-classical,1,10/1/1994,1ULzttQgU3Q9EaIpdoxF1T,0.897,0.0489,2,123.077,-26.525,0.975,0.0964,Le Onde
4,15,0.0416,0.374,Avant-Garde Jazz,975800,0.341,jazz,avant-garde,0,1/1/1993,2gbnEaRAcPw30t7RHYczNd,0.561,0.288,1,107.098,-17.532,0.576,0.105,Tauhid
3,22,0.0359,0.333,Avant-Garde Jazz,995573,0.563,jazz,avant-garde,1,1/1/1996,4rvCjwCgYBvg7RkagLCPxb,0.723,0.158,9,108.622,-11.324,0.645,0.118,Ptah The El Daoud
4,40,0.0566,0.672,Future Funk,187200,0.838,funk,future,0,1/20/2023,73x6Tbojr86Olrm6UDuW0g,0.413,0.812,8,125.006,-10.685,0.148,0.116,CLUB 84
4,36,0.276,0.742,Future Funk,260784,0.846,funk,future,0,6/23/2023,2LghpngOHU5qpDfbHJ0zfG,0.0104,0.481,10,122.433,-7.296,0.0296,0.536,FUTURE//PAST
4,33,0.367,0.598,Future Funk,240000,0.901,funk,future,0,7/14/2023,0xDiRlDbx5ZBrPTNd9NzW8,0.335,0.656,10,120.002,-5.332,0.00447,0.704,Love
4,32,0.206,0.726,Future Funk,231365,0.771,funk,future,1,5/19/2023,38uw4VpUQYt1LsQorzbA61,0.0691,0.251,1,125.021,-7.76,0.000145,0.568,I'm Attached To You
4,33,0.572,0.513,Future Funk,185806,0.947,funk,future,0,6/2/2023,3jim3ox58BPIlAt79MMOuU,0.0477,0.36,5,123.825,-6.678,0.000598,0.386,Whateversides
4,29,0.279,0.846,Future Funk,181523,0.553,funk,future,0,4/11/2023,3uF5YHZgbzJhLhk5cQDeNn,1.16E-06,0.463,11,101.018,-7.653,0.392,0.0778,"To You Baby, With Love (2023 Remaster)"
4,20,0.359,0.734,Future Funk,167415,0.789,funk,future,1,1/7/2022,64eUOFd9i8CXRVZUhRXlXh,0.00708,0.652,1,139.918,-8.474,0.0345,0.559,CITY FUNK! (シティファンク！)
4,28,0.248,0.78,Future Funk,201767,0.921,funk,future,1,7/7/2023,5vxsAuIK8hY7IS1DCZpQFo,0.87,0.823,7,121.008,-7.219,0.00954,0.666,They Should've Let Me Host Family Feud
4,37,0.262,0.88,Future Funk,169543,0.835,funk,future,0,6/28/2023,0qquh09j70YeZeg5aKaPYe,0,0.622,4,119.002,-9.271,0.000374,0.293,Star Virgin III Deluxe
4,31,0.327,0.936,Future Funk,168744,0.581,funk,future,0,7/21/2023,16agwz0BRxMWoQIUHoZOcc,0.409,0.828,11,123.952,-10.544,0.000779,0.301,The Poolside EP
4,31,0.0385,0.685,Future Funk,211996,0.846,funk,future,0,7/5/2023,3bVVmBBPPQ47Go4NkGC3XW,0.00917,0.765,1,108.01,-6.108,0.0154,0.315,Million Miles Away (Edit)
4,27,0.272,0.732,Future Funk,166787,0.732,funk,future,0,7/10/2023,5TbjIor0t2AIA33MdRIPng,0.926,0.374,6,128.05,-9.566,0.0011,0.369,Night Cross
4,31,0.0492,0.649,Future Funk,202380,0.893,funk,future,0,1/20/2023,2I5LFMDqP747SrYJv5HWun,0.62,0.813,11,123.798,-9.227,0.00368,0.746,CLUB 84
4,29,0.054,0.707,Future Funk,193017,0.93,funk,future,0,5/31/2023,3QcM6ch2eQqWJgjtpIZvm7,0.44,0.964,3,123.982,-8.479,0.114,0.134,New Romantic (feat. Maki Nomiya)
4,27,0.371,0.666,Future Funk,199322,0.935,funk,future,0,7/14/2023,7jSy7cR2cUUtBNUr3NDUq4,0.000128,0.822,10,118.022,-4.99,0.0334,0.465,Love
4,25,0.0867,0.854,Future Funk,128814,0.841,funk,future,1,7/4/2023,6Aqy1k2h74VJRICxCN0N2W,0.655,0.139,7,108.082,-7.504,0.00753,0.173,Lvst
4,31,0.432,0.651,Future Funk,187742,0.581,funk,future,1,7/7/2023,7jSDetdSWJXOOhztxfO7nq,0.138,0.681,1,123.844,-8.5,0.00118,0.529,Downtown
4,25,0.0467,0.679,Future Funk,208620,0.628,funk,future,1,3/27/2020,2xrAAZfTpQAFTHQOdXvqse,0.83,0.744,1,120.013,-9.078,0.000978,0.0622,Nu Diskette
4,28,0.277,0.773,Future Funk,174545,0.864,funk,future,1,5/20/2018,5cYC2uiulEa6MEvCMpNHRg,0.0505,0.759,1,110.104,-8.639,0.0677,0.113,Moonrise
4,29,0.133,0.71,Future Funk,185739,0.719,funk,future,1,7/30/2021,6tCZ1Y0pmwqOK20xQRV675,0.00665,0.857,4,115,-4.868,0.00155,0.0675,Green Path
4,51,0.0562,0.612,Future Funk,162462,0.938,funk,future,0,10/21/2015,4MmO631CdxuFOm18UVbhkp,0.717,0.595,10,129.994,-7.253,2.51E-05,0.329,CHAM!
4,46,0.0498,0.809,Future Funk,129059,0.676,funk,future,0,8/21/2020,40bj08VSaRDyZ2Z94ystNs,0.879,0.548,7,124.013,-7.803,0.0561,0.064,50//50
4,37,0.11,0.633,Future Funk,199262,0.866,funk,future,1,6/30/2018,4F6gMvhls0kVKt4tV6egkZ,0.835,0.825,6,110.038,-6.025,0.00587,0.184,Kanji Title
4,37,0.316,0.707,Future Funk,234240,0.757,funk,future,1,6/9/2016,6LjEAMtB3INMAeUqyHnE2F,0.000294,0.905,1,124.986,-9.052,0.00345,0.108,Take Care of Yourself
4,35,0.197,0.53,Future Funk,216000,0.937,funk,future,0,3/10/2014,4X7DNtQrK71hShiyeognoq,0.0408,0.301,8,119.961,-5.143,0.0025,0.093,"Royal Club, Vol. 3"
4,34,0.0329,0.617,Future Funk,183750,0.907,funk,future,0,7/21/2021,0KNtj7KypVl6iwKxkkMaW0,0.838,0.607,0,128.012,-4.58,0.000245,0.103,Starlight
4,34,0.294,0.696,Future Funk,171429,0.689,funk,future,0,11/8/2016,6Ust10S1TYG2aDNjfm7AX4,0.82,0.968,5,125.941,-8.777,0.000325,0.166,DaFuture Is Now
4,25,0.0414,0.738,Future Funk,306724,0.923,funk,future,1,7/14/2023,33Eg2dLQm2YwdVo2J1Yz7c,0.916,0.435,10,115.984,-4.88,0.173,0.101,Meant To be Superfluous
3,62,0.0294,0.652,Vaporwave Essentials,318170,0.457,electronic,vaporwave,1,1/7/2023,72qSU1mTkBpwokctNf6KNv,0.913,0.0733,1,113.974,-13.775,0.841,0.157,Resonance (Slowed & Reverb)
3,65,0.0432,0.661,Vaporwave Essentials,142603,0.375,electronic,vaporwave,0,6/5/2016,0qqRNnwh86N1XBV94GVgQN,0.555,0.645,3,169.951,-10.134,0.0566,0.105,"FrankJavCee Collection, Vol. 1, Pt. II"
4,52,0.0388,0.671,Vaporwave Essentials,162500,0.515,electronic,vaporwave,1,6/28/2019,78MK55UVcSHXWpNuT0I1bC,0.932,0.0984,1,105.001,-16.738,0.815,0.11,Stratford Ct. | Sonus Auri
4,62,0.0534,0.74,Vaporwave Essentials,193732,0.255,electronic,vaporwave,1,1/1/2021,6IaSUc4wx1rzo8lGs4KOot,0.894,0.231,10,142.568,-7.293,0.275,0.105,School Rooftop (Slowed Down Version)
5,68,0.0646,0.564,Vaporwave Essentials,212939,0.754,electronic,vaporwave,1,7/1/2014,4E1Zf6j2VSoRPiVBnUCjat,0.84,0.457,8,170.084,-8.849,0.0424,0.224,Odyssey
4,59,0.049,0.686,Vaporwave Essentials,136914,0.181,electronic,vaporwave,1,10/17/2016,0Q2LHrREFF9rtX3PuMUoNL,0.934,0.647,1,86.393,-14.133,0.652,0.0772,Vibes 2
4,67,0.0293,0.377,Vaporwave Essentials,252628,0.599,electronic,vaporwave,0,7/28/2023,5cbI0HJrTDb0njDk653bcN,0.475,0.0545,5,94.322,-10.281,0.00303,0.0857,Goth (Slowed + Reverb)
4,61,0.033,0.655,Vaporwave Essentials,205766,0.487,electronic,vaporwave,1,8/7/2017,0ytvsZOerGzUWfHXVT2Sgy,0.897,0.0454,6,139.914,-7.988,0.0347,0.271,Eternal Youth
3,59,0.0383,0.606,Vaporwave Essentials,209577,0.855,electronic,vaporwave,1,10/20/2017,098PU9y0wA153H6UI36uMy,0.889,0.422,1,142.026,-8.923,0.447,0.082,"Øfdream: Anthology, Pt. 1"
4,57,0.0346,0.251,Vaporwave Essentials,123536,0.118,electronic,vaporwave,0,10/15/2022,4Nk7Mof1w4q2vk160DYEoc,0.93,0.049,6,139.688,-22.077,0.898,0.0988,aquatic ambience
4,61,0.0428,0.469,Vaporwave Essentials,209416,0.894,electronic,vaporwave,1,9/1/2023,1Q68oodivzKjIDnPTXFy83,0.000194,0.456,8,81.377,-6.341,0.00024,0.125,Memory Reboot
4,67,0.0325,0.382,Vaporwave Essentials,110571,0.222,electronic,vaporwave,0,7/1/2022,2QJEVdIX5xuBGrDSpPjocC,0.901,0.212,8,75.048,-24.021,0.929,0.0863,distorted memories
4,68,0.0296,0.543,Vaporwave Essentials,242293,0.705,electronic,vaporwave,1,1/1/2010,12oxsGACfwMozi4nK9noGQ,0.0341,0.163,11,119.942,-5.779,0.00251,0.21,Crystal Castles (II)
4,47,0.0762,0.729,Latin Trap,237345,0.68,latin,trap,1,3/9/2023,21ocGfx68UnoPH89sXkhzu,0,0.504,7,130.019,-5.502,0.219,0.246,Mbappe (Remix)
4,37,0.288,0.596,Latin Trap,264250,0.721,latin,trap,1,7/14/2023,0cmJ4BzHucAJGS8BtJgxnm,1.52E-05,0.841,3,138.591,-6.611,0.829,0.129,Full of Diamonds
4,23,0.299,0.741,Latin Trap,187714,0.651,latin,trap,0,3/29/2024,0at5ZcVWOmzuJlyhqjuP9c,0,0.36,11,139.927,-7.241,0.154,0.972,Demasia’o de Grande
4,50,0.0663,0.662,Latin Trap,144583,0.541,latin,trap,1,7/26/2023,24k6OwxLtnJX0UaC4j5O8W,0,0.167,6,140.021,-7.236,0.449,0.208,6PM EN MALLORCA
4,31,0.381,0.593,Latin Trap,232433,0.648,latin,trap,1,5/19/2023,1ZSjmPEiMr1kLT0ipTPzZt,0.000273,0.665,2,140.819,-6.84,0.233,0.249,Gangsta Grillz: Mvrda Gvng
4,35,0.206,0.795,Latin Trap,275568,0.684,latin,trap,1,4/13/2023,1HnxPldAuC1eqG9IQ79x0O,1.65E-06,0.571,2,139.654,-4.413,0.425,0.087,Nena Trampa (Deluxe Edition)
4,51,0.18,0.495,Latin Trap,325563,0.712,latin,trap,0,9/30/2022,3gOVQmGQcg8djqU044liT1,0,0.386,10,143.989,-6.509,0.414,0.318,La 2blea
4,39,0.202,0.829,Latin Trap,280205,0.801,latin,trap,1,1/13/2023,4k6vZMg6TlrLyGHreUmsv1,0,0.692,7,121.804,-3.4,0.415,0.349,Los Palos
4,28,0.326,0.83,Latin Trap,362571,0.73,latin,trap,0,7/1/2022,3bfb530Lxa1CSKK1VTksBA,0,0.734,10,140.041,-5.616,0.187,0.242,Bape (Remix)
4,49,0.39,0.801,Latin Trap,192653,0.559,latin,trap,0,11/24/2021,0hnKRMSdo87O1dqkBQivFs,0,0.755,6,140.083,-9.192,0.502,0.0956,REDBULL
4,41,0.303,0.802,Latin Trap,162305,0.636,latin,trap,0,6/25/2021,4igzqj5TrceDGrJcZYM0pl,4.25E-05,0.482,0,141.903,-7.35,0.462,0.124,AL CAPONE
4,41,0.195,0.689,Latin Trap,207887,0.659,latin,trap,0,10/29/2021,1OzhsvZSKTMUZRjo4al9cA,0,0.441,4,142.044,-7.974,0.221,0.159,Holy Shit (Remix)
4,18,0.376,0.87,Latin Trap,189643,0.49,latin,trap,1,10/10/2024,3nenYEg1PYK1qGGvFJh7Pd,0.000257,0.528,2,111.976,-10.947,0.0558,0.111,IVIMA
4,41,0.33,0.733,Latin Trap,144000,0.78,latin,trap,1,3/29/2023,4KF2MBeVqVhMhzD6H4qIMs,0,0.558,9,139.849,-5.986,0.459,0.335,El Duende Verde
4,26,0.253,0.732,Latin Trap,227200,0.641,latin,trap,1,5/18/2023,0CmQa0j3VQM5bcGYQW85l1,5.57E-05,0.747,2,150.058,-7.627,0.271,0.112,Trap Vibes
4,39,0.0813,0.728,Latin Trap,116901,0.84,latin,trap,1,10/23/2022,2mMB87muAb6dOqMmkzAiDI,0,0.598,2,141.958,-4.575,0.164,0.0972,Wag1
4,46,0.0552,0.467,Latin Trap,224042,0.624,latin,trap,0,8/4/2023,1C4xSER4CBBj45eV1gDx0F,0,0.107,11,154.992,-6.804,0.101,0.387,PA' LA VUELTA
4,43,0.126,0.737,Latin Trap,264385,0.786,latin,trap,0,7/28/2021,1hfufCKTZ0wIQwoW9tXoDR,0,0.643,0,140.042,-5.268,0.683,0.369,TATA (Remix)
4,32,0.266,0.786,Latin Trap,330196,0.755,latin,trap,1,12/9/2021,2bE5ZNbhykDaIYqOCH3rQk,0,0.469,11,139.923,-2.827,0.28,0.227,Apokalypsis 2
4,36,0.376,0.621,Grime Shutdown,277028,0.864,hip-hop,grime,1,7/10/2024,15BvAGHQVGETzj5G58nDGF,0,0.897,6,142.689,-5.91,0.099,0.0882,"Skeem Set, Pt. 2"
3,38,0.345,0.542,Grime Shutdown,192205,0.741,hip-hop,grime,1,7/11/2024,1Iow5wEoOZ8gAPZTSNI8HQ,0,0.189,1,108.088,-7.875,0.0643,0.538,Being Poor is Expensive
5,28,0.352,0.566,Grime Shutdown,183429,0.735,hip-hop,grime,0,6/7/2024,2bh8lyWxq9uNjdXozZZ6sz,2.22E-05,0.71,11,93.374,-9.475,0.342,0.0931,Must Be Bored
4,48,0.311,0.794,Grime Shutdown,114348,0.622,hip-hop,grime,1,11/24/2023,6lxvXGjMJJzyivD78dfOD4,0,0.658,6,138.054,-10.931,0.315,0.225,48 Hours
4,40,0.218,0.86,Grime Shutdown,187445,0.785,hip-hop,grime,1,7/30/2021,17yRlMLWjrw82aWpJItT9A,0,0.856,8,137.056,-4.633,0.0348,0.0603,All In
4,38,0.196,0.865,Grime Shutdown,169714,0.882,hip-hop,grime,0,8/13/2021,6s4T0UEJs5kX6EsEjvfXpw,0.00037,0.719,1,140.029,-6.341,0.116,0.134,Trenches
4,37,0.109,0.767,Grime Shutdown,188089,0.74,hip-hop,grime,0,5/19/2023,30NkpbETKakYZd1coFgkwy,8.40E-05,0.946,9,135.026,-11.585,0.0724,0.242,Young Money
4,37,0.393,0.563,Grime Shutdown,139200,0.613,hip-hop,grime,0,7/21/2023,1fZlxYXWrsus7bSPjX5Wng,0,0.42,10,140.434,-10.245,0.813,0.106,Iniesta Flow
4,34,0.171,0.708,Grime Shutdown,210857,0.922,hip-hop,grime,0,6/1/2020,69B4JVH2U2atBaGXc8OoQA,0,0.669,10,140.009,-2.978,0.0439,0.395,Grime MC
4,28,0.298,0.713,Grime Shutdown,235714,0.798,hip-hop,grime,1,6/7/2024,2qVfSZfHllkXPnmDP8CoK4,0,0.655,0,140.198,-5.072,0.00452,0.331,Energy Gang
4,34,0.282,0.751,Grime Shutdown,249926,0.754,hip-hop,grime,1,10/1/2021,0250N0i7iejMeIKvXOsT5M,0,0.508,1,140.04,-3.677,0.125,0.0921,Untraditional EP
5,19,0.321,0.652,Grime Shutdown,113333,0.708,hip-hop,grime,0,7/6/2024,7vYQzHVUT3Q6GSOk43bMvE,0,0.859,6,90.999,-6.616,0.055,0.0813,MYWAY!
4,34,0.244,0.625,Grime Shutdown,138613,0.805,hip-hop,grime,1,2/12/2021,0l6D20UUxbOemPoaGneKK6,0.34,0.647,7,140.023,-7.213,0.00649,0.656,TYRON
5,33,0.499,0.789,Grime Shutdown,158304,0.595,hip-hop,grime,1,10/23/2020,7GH67OAu6ng75GGCUaSgGh,0,0.406,4,90.328,-7.188,0.052,0.113,Hurdy Gurdy
5,25,0.243,0.435,Grime Shutdown,270866,0.811,hip-hop,grime,1,7/5/2024,4MDkWrmycdgiNC8wPtk3O7,0,0.487,1,171.723,-2.969,0.0659,0.0861,Who's Dat
4,33,0.286,0.891,Grime Shutdown,118387,0.722,hip-hop,grime,1,4/27/2023,56cBC4ufFxIxAWeGGoUznJ,6.34E-06,0.395,1,141.999,-8.2,0.0145,0.164,Tekky
4,32,0.377,0.898,Grime Shutdown,176760,0.604,hip-hop,grime,1,11/17/2020,6SfoGYDuS67WmwU9HCEpL0,8.91E-05,0.492,1,135.144,-4.184,0.0413,0.0876,Quest for Coin II
4,17,0.138,0.395,Grime Shutdown,154286,0.891,hip-hop,grime,1,7/26/2024,3pLWehzDdINjIRI6Q9oJ70,0.00337,0.612,0,138.878,-9.04,0.0126,0.4,LEON EDWARDS
4,32,0.35,0.839,Grime Shutdown,192682,0.733,hip-hop,grime,0,4/2/2020,0eGll9J0pdLu0Eww1GyOCb,0,0.633,6,139.969,-5.36,0.063,0.11,On Top
4,16,0.0489,0.678,Grime Shutdown,209143,0.607,hip-hop,grime,1,3/29/2024,0xtMtfCTcMdNvhS5j0K3Io,0.85,0.756,11,140.043,-5.331,0.0751,0.354,Circles24
4,33,0.164,0.824,Grime Shutdown,178639,0.634,hip-hop,grime,1,3/19/2021,5XGGP9WDvBAXlyf7r3g3Tu,0,0.229,2,139.975,-8.894,0.0193,0.12,This Year
4,17,0.316,0.673,Grime Shutdown,133015,0.832,hip-hop,grime,0,8/4/2024,4F9E4UkHzsqmYqdUMtrs2b,2.85E-05,0.73,4,135.835,-7.273,0.137,0.0926,Shake It
4,31,0.398,0.663,Grime Shutdown,231107,0.645,hip-hop,grime,1,10/7/2020,0BMszcKwCrUDHZX3CEEj6L,0,0.394,8,128.023,-7.977,0.443,0.166,IC3 (feat. Skepta)
1,55,0.338,0.85,UK Drill,173333,0.68,hip-hop,drill,0,10/22/2020,4D0GT8zWuA7Z2em6dpajAn,0,0.694,3,144.006,-6.18,0.732,0.0964,Loading
4,59,0.478,0.863,UK Drill,252907,0.471,hip-hop,drill,1,4/11/2019,5wIjM4q7oIgiLqn8Qfoyxh,0,0.644,6,140.969,-9.545,0.251,0.121,Keisha & Becky (Remix)
4,42,0.0435,0.746,UK Drill,108651,0.825,hip-hop,drill,1,2/23/2022,0ahA5MyJpofBv8HSNhzGIx,0,0.904,3,143.062,-4.457,0.192,0.365,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)"
4,44,0.237,0.807,UK Drill,139574,0.75,hip-hop,drill,1,7/26/2023,3jSI2QXeLrfIdjBWOE9Gn9,0,0.961,11,141.176,-4.396,0.17,0.164,Rap Gym Drip
4,57,0.258,0.871,UK Drill,251733,0.519,hip-hop,drill,1,7/8/2021,2oUwMN5VfdGX10XeQJLBBi,8.14E-06,0.532,2,140.013,-6.549,0.313,0.0869,Clash (feat. Stormzy)
4,52,0.295,0.8,UK Drill,150664,0.71,hip-hop,drill,0,2/11/2021,5w3CtwPT5e0k8zg2LyjvNN,0,0.795,5,147.171,-6.403,0.463,0.339,Commitment Issues
4,55,0.315,0.725,UK Drill,174857,0.807,hip-hop,drill,1,6/3/2021,6mSzsSdu0CWIV70jEjWMhI,0,0.848,11,140.045,-4.332,0.352,0.462,Oliver Twist
4,61,0.143,0.855,UK Drill,148750,0.792,hip-hop,drill,1,3/12/2021,1tLV0GD0WXQ1Z8BKOQscti,0,0.623,2,142.965,-4.949,0.552,0.17,Wild West
4,58,0.342,0.821,UK Drill,178138,0.666,hip-hop,drill,1,5/29/2020,3B0WbRucJ6ZIla2G9IVt2E,0,0.739,1,145.066,-7.237,0.0954,0.319,I Dunno (feat. Dutchavelli & Stormzy)
4,40,0.31,0.816,UK Drill,176667,0.766,hip-hop,drill,1,8/7/2020,27ApZ49hpZZbLSBdNLnqjv,3.34E-05,0.349,1,144.105,-4.759,0.192,0.0943,Only If You Knew
4,54,0.241,0.723,UK Drill,158601,0.713,hip-hop,drill,0,11/4/2021,2BzAGK3lEZAQz5cU0Ae1wd,0,0.803,2,143.052,-6.879,0.495,0.513,Flowers (Say My Name)
4,55,0.216,0.767,UK Drill,196363,0.569,hip-hop,drill,0,8/20/2020,6NJfIydBMYrXvlaXsFxmc8,1.45E-05,0.524,4,77.052,-6.805,0.00988,0.109,Ain't It Different (feat. AJ Tracey & Stormzy)
4,59,0.231,0.813,UK Drill,178286,0.481,hip-hop,drill,1,10/29/2021,1xIqDFx3KdByBnKMlTECcM,0,0.842,1,140.122,-6.71,0.217,0.0931,Coming for You (feat. A1 x J1)
4,56,0.512,0.877,UK Drill,217714,0.419,hip-hop,drill,0,10/1/2020,2oW5T6viRcUuE6Ttk6TJ9B,0,0.255,10,140.012,-14.419,0.0837,0.12,TPL x Fumez The Engineer - Plugged In Freestyle
4,48,0.43,0.811,UK Drill,173571,0.62,hip-hop,drill,0,6/3/2021,1zEtEb820Vwe9giuUFXH7H,0,0.638,10,139.927,-4.82,0.1,0.211,Wow
4,56,0.27,0.68,UK Drill,248937,0.826,hip-hop,drill,1,7/20/2020,4OENnoidV0h8gJV6bhrw7r,0,0.804,5,146.95,-2.561,0.562,0.254,Only You Freestyle
4,63,0.235,0.848,UK Drill,143200,0.596,hip-hop,drill,0,9/27/2019,2kQ9udZ0v3H8PFSVmbY1Kq,0,0.793,2,150.035,-8.043,0.5,0.0853,PTSD
4,56,0.294,0.81,UK Drill,192000,0.93,hip-hop,drill,0,7/1/2021,6Yjj0HEBFdOtNjhbhiOiah,3.32E-06,0.936,10,139.995,-5.857,0.398,0.0796,Big Shark
4,63,0.0949,0.892,UK Drill,205720,0.621,hip-hop,drill,1,3/8/2019,59PUOc7B0WCNNx8Nr4qaA4,0,0.638,2,124.015,-7.67,0.496,0.109,PSYCHODRAMA
4,51,0.373,0.855,UK Drill,221467,0.673,hip-hop,drill,1,11/9/2018,3DLRRpaDETZYltj3KZ7kxo,0,0.66,1,142.031,-7.58,0.45,0.385,AirForce
4,59,0.277,0.759,UK Drill,141277,0.803,hip-hop,drill,0,2/10/2022,3FMedgGsLUNwx8NciePFEK,0,0.895,1,140.994,-6.77,0.413,0.362,One Of A Kind Music Presents: Reggae & Calypso (Russ Millions x Buni x YV)
4,38,0.225,0.773,UK Drill,201169,0.672,hip-hop,drill,0,2/23/2022,0xmkRPoucfqQxVBlpAed2L,0,0.624,4,145.014,-5.885,0.522,0.0851,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)"
4,54,0.394,0.826,UK Drill,173868,0.616,hip-hop,drill,1,2/25/2022,1fBaPpiFIepmaMkJqHcPBh,0,0.782,2,143.176,-7.3,0.313,0.0601,23
4,54,0.332,0.875,UK Drill,137077,0.738,hip-hop,drill,1,10/7/2021,0KzvY1XHsfvZ5p5sUcdHSN,0.000119,0.659,8,141.067,-6.205,0.492,0.393,6:30
4,40,0.0691,0.66,Gqom Nation,485719,0.651,afrobeats,gqom,1,9/13/2024,2OBgyq2L6Bi62OVI3AZT2t,0.84,0.161,1,127.054,-6.306,0.000244,0.456,Thula Moya Wami
4,11,0.0399,0.795,Gqom Nation,349701,0.66,afrobeats,gqom,0,5/22/2024,0NtVezWTHXpfb5TeRoetts,0.0456,0.489,6,127.008,-11.93,0.173,0.177,Izinto Zam
4,38,0.0456,0.751,Gqom Nation,379703,0.852,afrobeats,gqom,0,5/3/2024,2Se4sU0DGJT8IS0JuraRqr,0.00662,0.413,10,122.035,-8.238,0.0469,0.454,Buya Nini
4,11,0.0349,0.685,Gqom Nation,391540,0.722,afrobeats,gqom,0,5/1/2024,71NTMFwUqQjBDTdxTLHIAL,0.108,0.516,1,125.018,-7.223,0.0017,0.0696,Chilled Rhythms
4,33,0.0322,0.718,Gqom Nation,323952,0.783,afrobeats,gqom,1,3/22/2024,24rJTidr3soAlSzPSwNlMU,0.763,0.344,2,120.02,-7.71,0.000912,0.103,Oh My Sax
4,49,0.0435,0.843,Gqom Nation,273350,0.5,afrobeats,gqom,1,3/8/2024,7ir1pK0mSBVZLoqUPbmous,0.799,0.189,11,121.999,-10.155,0.0258,0.112,FOMO
4,21,0.0399,0.805,Gqom Nation,369084,0.799,afrobeats,gqom,0,2/29/2024,5OoNbDroAXPGK7mmw4tc6a,0.00613,0.269,1,126.027,-11.008,0.0253,0.144,Ngenyimini
